Committee,Name,Link,Published On,Meeting Date,Type
Members Committee,Consent Agenda A - Draft Minutes - MC - 1.23.2020  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-caa-draft-minutes-mc-20200123.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Consent Agenda B - Draft Minutes - MC - 2.20.2020  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-cab-draft-minutes-mc-20200220.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Consent Agenda C - Fuel Cost Policy Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-cac-1-fuel-cost-policy-presentation.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Consent Agenda C - Manual 15 Revisions - Executive Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-cac-2-m15-revisions-executive-summary.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Consent Agenda C - Manual 15 Revisions - Redlines  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-cac-3-m15-revisions-redlines.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Consent Agenda C - OA Schedule 2 Revisions - Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-cac-4-oa-schedule-2-revisions-redline.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Consent Agenda C - Voting Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-cac-mc-voting-report.ashx,3.27.2020,3.26.2020,PDF
Members Committee,Item 1 - Opportunity Cost Calculator - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-01-1-opportunity-cost-calculator-presentation.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Item 1 - Manual 15 Revisions - Executive Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-01-2-m15-revisions-executive-summary.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Item 1 - Manual 15 Revisions - Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-01-3-m15-revisions-redline.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Item 1 - Opportunity Cost Calculator - Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-01-4-opportunity-cost-calculator-matrix.ashx,3.19.2020,3.26.2020,XLS
Members Committee,Item 2 - Principal - Elwood Energy Friendly Amendment  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-principal-elwood-energy-friendly-amendment.ashx,3.26.2020,3.26.2020,PDF
Members Committee,Item 2 - Credit Rating & Internal Score - PSEG Friendly Amendment  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-credit-rating-and-internal-credit-score-pseg-friendly-amendment.ashx,3.26.2020,3.26.2020,PDF
Members Committee,Item 2 - Definition of Market Participant - Friendly Amendment  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-definition-of-market-participant-friendly-amendment.ashx,3.26.2020,3.26.2020,PDF
Members Committee,Item 2 - OA & Tariff Markets Provisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-oa-and-tariff-markets-provisions.ashx,3.20.2020,3.26.2020,PDF
Members Committee,Item 2 - Operating Agreement Definitions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-operating-agreement-definitions.ashx,3.20.2020,3.26.2020,PDF
Members Committee,Item 2 - Operating Agreement Membership Provisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-operating-agreement-membership-provisions.ashx,3.20.2020,3.26.2020,PDF
Members Committee,Item 2 - Risk Management - PSEG Friendly Amendment  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-risk-management-pseg-friendly-amendment.ashx,3.26.2020,3.26.2020,PDF
Members Committee,Item 2 - Tariff Attachment DD  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-tariff-attachment-dd.ashx,3.20.2020,3.26.2020,PDF
Members Committee,Item 2 - Tariff Attachment Q  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-tariff-attachment-q.ashx,3.20.2020,3.26.2020,PDF
Members Committee,Item 2 - Tariff Definitions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-tariff-definitions.ashx,3.20.2020,3.26.2020,PDF
Members Committee,Item 2 - Unsecured Credit Allowance - PSEG Friendly Amendment  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-02-unsecured-credit-allowance-pseg-friendly-amendment.ashx,3.26.2020,3.26.2020,PDF
Members Committee,Item 3A - FC Election - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-03a-fc-election-presentation.ashx,3.25.2020,3.26.2020,PDF
Members Committee,Item 3B - Board Election Ballots - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-item-03b-board-election-ballots-presentation.ashx,3.19.2020,3.26.2020,PDF
Members Committee,Opportunity Cost Calculator - Final Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200326/20200326-occ-final-proposal-report.ashx,5.14.2020,3.26.2020,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-agenda.ashx,3.23.2020,3.23.2020,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-agenda-doc.ashx,3.23.2020,3.23.2020,DOC
Members Committee,Item C - Congestion Overlap Settlement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-c-congestion-overlap-settlement.ashx,3.19.2020,3.23.2020,PDF
Members Committee,Item D - Board Elections at PJM Annual Meeting  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-d-board-elections-at-pjm-annual-meeting.ashx,3.19.2020,3.23.2020,PDF
Members Committee,Item 1 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-01-interregional-coordination-update.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 3 - ELCC for Limited Duration Resources & Intermittent Resources Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-03-elcc-for-limited-duration-resources-and-intermittent-resources-presentation.ashx,3.18.2020,3.23.2020,PDF
Members Committee,Item 3 - ELCC Problem Statement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-03-elcc-problem-statement.ashx,3.18.2020,3.23.2020,PDF
Members Committee,Item 3 - ELCC Issue Charge  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-03-elcc-issue-charge.ashx,3.18.2020,3.23.2020,PDF
Members Committee,Item 4 - Emerging Technologies Subcommittee Charter  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-04-emerging-technologies-subcommittee-charter.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 6 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-06-imm-report.ashx,3.20.2020,3.23.2020,PDF
Members Committee,Item 7A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-07a-markets-report.ashx,3.20.2020,3.23.2020,PDF
Members Committee,Item 7A - Markets Report - Data Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-07a-markets-report-data-appendix.ashx,3.17.2020,3.23.2020,XLS
Members Committee,Item 7B - Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-07b-operations-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 7C - Regulatory Report   PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-07c-regulatory-report.ashx,3.18.2020,3.23.2020,PDF
Members Committee,Item 8A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-08a-mrc-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 8C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-08c-oc-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 8D - PC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-08d-pc-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 9A - Carbon Pricing Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-09a-carbon-pricing-report.ashx,3.18.2020,3.23.2020,PDF
Members Committee,Item 9B - Transparency & End of Life Planning Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-09b-transparency-and-end-of-life-planning-report.ashx,3.18.2020,3.23.2020,PDF
Members Committee,Item 10B - Five-Minute DIspatch & Pricing Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10b-five-minute-dispatch-and-pricing-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10C - Real Time Markets Values Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10c-real-time-market-values-report.ashx,3.20.2020,3.23.2020,PDF
Members Committee,Item 10D - Stability Limit in Markets & Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10d-stability-limit-in-markets-and-operations-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10E - Fuel Cost Policy Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10e-fuel-cost-policy-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10F - Opportunity Cost Calculator Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10f-opportunity-cost-calculator-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10G - Fuel Requirements for Black Start Resources Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10g-fuel-requirements-for-black-start-resources-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10I - Critical Infrastructure Stakeholder Oversight Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10i-critical-infrastructure-stakeholder-oversight-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10J - ARR/FTR Market Review Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10j-arr-ftr-market-review-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10M - Harmonizing Provisions of Governing Documents Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10m-harmonizing-provisions-of-governing-documents-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10M - Standard Formatting Revisions - OATT Attachment DD  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10m-standard-formatting-revisions-oatt-attachment-dd.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10O - Modeling Generation in Markets Gateway Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10o-modeling-generation-in-markets-gateway-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Item 10P - Load Reconciliation Process Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-webinar/20200323-item-10p-load-reconciliation-process-report.ashx,3.17.2020,3.23.2020,PDF
Members Committee,Suggested Discussion Topics  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-stakeholder/20200323-1-suggested-discussion-topics.ashx,3.20.2020,3.23.2020,PDF
Members Committee,Item 2 - Board Election Ballots - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-stakeholder/20200323-item-02-board-election-ballots-presentation.ashx,3.20.2020,3.23.2020,PDF
Members Committee,Item 3 - Requirement to Request a Sector Vote  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-stakeholder/20200323-item-03-requirement-to-request-a-sector-vote.ashx,3.20.2020,3.23.2020,PDF
Members Committee,Item 7 - Posting Timeline Requirements  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-stakeholder/20200323-item-07-1-posting-timeline-requirements.ashx,3.20.2020,3.23.2020,PDF
Members Committee,Item 7 - Posting Timeline Requirements Graphic  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-stakeholder/20200323-item-07-2-posting-timeline-requirements-graphic.ashx,3.20.2020,3.23.2020,PDF
Members Committee,Item 9 - Stakeholder Presentations  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-stakeholder/20200323-item-09-stakeholder-presentations.ashx,3.18.2020,3.23.2020,PDF
Members Committee,M34 A - Motions & Amendments - Redlines  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-stakeholder/20200323-m34-a-motions-and-amendments-redlines.ashx,3.20.2020,3.23.2020,PDF
Members Committee,M34 B - Photography in Meetings - Redlines  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200323-stakeholder/20200323-m34-b-photography-in-meetings-redlines.ashx,3.20.2020,3.23.2020,PDF
Members Committee,PJM Stakeholder Process Training  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200304-stakeholder/20200304-stakeholder-process-training-2020.ashx,3.3.2020,3.4.2020,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200220/20200220-agenda.ashx,2.13.2020,2.20.2020,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200220/20200220-agenda-doc.ashx,2.13.2020,2.20.2020,DOC
Members Committee,Consent Agenda A - Draft Minutes - MC - 1.23.2020  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200220/20200220-caa-draft-minutes-mc-20200123.ashx,2.20.2020,2.20.2020,PDF
Members Committee,Item 1 - MC Survey Update - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200220/20200220-item-01-mc-survey-update-presentation.ashx,2.18.2020,2.20.2020,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200218-webinar/20200218-agenda.ashx,2.13.2020,2.18.2020,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200218-webinar/20200218-agenda-doc.ashx,2.13.2020,2.18.2020,DOC
Members Committee,Item 1 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200218-webinar/20200218-item-01-interregional-coordination-update.ashx,2.11.2020,2.18.2020,PDF
Members Committee,Item 2 - Operational Data & Dispatch Rates Page Retirement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200218-webinar/20200218-item-02-operational-data-and-dispatch-rates-page-retirements.ashx,2.11.2020,2.18.2020,PDF
Members Committee,Item 5 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200218-webinar/20200218-item-05-imm-report.ashx,2.14.2020,2.18.2020,PDF
Members Committee,Item 6A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/2020/20200218-webinar/20200218-item-06a-markets-report.ashx,2.13.2020,2.18.2020,PDF
